epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,3.8301026821136475,2.689573049545288,0.11405293643474579,,,,,,,
2,1.0787183046340942,0.06264562159776688,0.10160727798938751,1.0606164932250977,0.00455361045897007,0.1056062936782837,1.0654956817626953,0.0043031245470046995,0.10611926317214966,0.7058346748352051
3,0.7803177833557129,0.011537606827914715,0.07687801122665405,,,,,,,
4,0.36246246099472046,0.0030481985304504633,0.03594142198562622,5.615902328491211,0.0038820389658212663,0.5612020492553711,6.664334869384765,0.003926746174693107,0.6660408496856689,0.7157315254211426
5,0.11640334129333496,0.0015693064779043198,0.01148340292274952,,,,,,,
6,0.06133158504962921,0.0011012298054993153,0.006023035850375891,4.794821548461914,0.0012809411622583867,0.4793540954589844,5.116324234008789,0.0013825220055878162,0.5114941596984863,0.8955060958862304
7,0.049744948744773865,0.0009490393567830324,0.004879591055214405,,,,,,,
8,0.04195795953273773,0.0009556813165545464,0.004100227728486061,2.420303726196289,0.0013085626065731048,0.24189951419830322,5.9819175720214846,0.0011013049632310867,0.5980815887451172,0.9929264068603516
9,0.03311626985669136,0.0008410318405367434,0.003227523760870099,,,,,,,
10,0.024489684030413628,0.0007773403776809573,0.002371234353631735,5.30615234375,0.0010470367968082428,0.5305105209350586,6.01527214050293,0.0011223992332816124,0.601414966583252,1.194554901123047
11,0.022870559245347977,0.0007457335013896227,0.0022124825045466423,,,,,,,
12,0.02349548228085041,0.0007306975312530994,0.0022764785680919886,4.711079406738281,0.0009489154443144798,0.4710130214691162,5.983944702148437,0.0009299308992922306,0.5983015060424804,1.1953866958618165
13,0.025754831731319427,0.0007214478682726622,0.0025033382698893547,,,,,,,
14,0.03092147223651409,0.0007406320655718446,0.003018084215000272,5.3712108612060545,0.0008435197174549103,0.5370367050170899,7.422425842285156,0.0007815745659172535,0.7421643257141113,1.377921962738037
15,0.018671460449695587,0.0006678040372207761,0.0018003653967753053,,,,,,,
16,0.02122441865503788,0.0006693985196761787,0.002055502263829112,7.871701049804687,0.0007690245285630227,0.7870931625366211,11.775138854980469,0.0006382708437740803,1.177450180053711,1.8780235290527343
17,0.013881899416446686,0.0006520217866636813,0.0013229878386482596,,,,,,,
18,0.017981335520744324,0.0006747731822542846,0.0017306562513113022,5.814699172973633,0.0007758048363029957,0.5813923358917237,8.896107482910157,0.0006977099925279618,0.8895408630371093,1.4137826919555665
19,0.012775441631674767,0.0006474385736510158,0.0012128003872931004,,,,,,,
20,0.023989925161004066,0.0006398092373274267,0.0023350114934146404,6.451381683349609,0.000763331726193428,0.6450618267059326,9.048102569580077,0.0006954943295568228,0.9047406196594239,1.5494182586669922
21,0.015620002523064613,0.0006218745838850737,0.0014998128172010183,,,,,,,
22,0.019889328628778458,0.0006253951578401029,0.00192639313172549,6.733662414550781,0.0007776937913149595,0.6732884407043457,7.971697235107422,0.0007102284114807844,0.7970987319946289,1.3863869667053224
23,0.01982051320374012,0.0006273990147747099,0.001919311354868114,,,,,,,
24,0.017824824899435043,0.0006142305210232735,0.001721059437841177,4.917009735107422,0.0007539005950093269,0.4916255950927734,6.380400848388672,0.0006732094567269087,0.6379728317260742,0.9718628883361816
25,0.023235678672790527,0.0006344876601360738,0.002260118955746293,,,,,,,
26,0.018934091553092003,0.0006138649769127369,0.0018320227973163128,9.445742797851562,0.0007299661636352539,0.9445013046264649,12.654583740234376,0.0006302884314209223,1.2653953552246093,1.9358247756958007
27,0.016702406108379364,0.0006105549982748926,0.0016091851284727454,,,,,,,
28,0.023835020139813423,0.0006110810209065676,0.00232239393517375,5.098554992675782,0.0007615501992404461,0.5097793579101563,6.514889526367187,0.000664924131706357,0.6514224052429199,1.0166982650756835
29,0.020534688606858253,0.0006153221474960446,0.001991936471313238,,,,,,,
30,0.021808218210935593,0.0006115387659519911,0.0021196678280830383,6.10155029296875,0.0007367510814219713,0.6100813865661621,7.581819915771485,0.0006592425052076578,0.7581161022186279,1.337518310546875
