epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,11.283446311950684,2.9570512771606445,0.08326395601034164,,,,,,,
2,7.540922164916992,0.347589910030365,0.071933314204216,411671296.0,411286784.0,3845.38671875,494088362.6666667,493630037.3333333,4583.5263671875,8.077011108398438
3,6.861611843109131,0.09892600029706955,0.06762685626745224,,,,,,,
4,6.190924644470215,0.059203412383794785,0.06131720915436745,1077.552734375,30.749552408854168,10.468032201131185,1062.6392415364583,16.914342244466145,10.45724868774414,8.077011108398438
5,5.206314563751221,0.02292250469326973,0.05183392018079758,,,,,,,
6,3.216867446899414,0.01315346360206604,0.03203713893890381,216.13480631510416,0.10399514436721802,2.1603078842163086,104.6094970703125,0.03124610334634781,1.0457825660705566,0.9416972796122233
7,2.650465726852417,0.00848931074142456,0.026419762521982193,,,,,,,
8,1.4540736675262451,0.005365676246583462,0.014487079344689846,87.92256673177083,0.015167841066916784,0.8790739377339681,24.56421661376953,0.004313099198043346,0.2455990513165792,0.8484096527099609
9,0.7584518194198608,0.004854979924857616,0.007535967510193586,,,,,,,
10,0.42625555396080017,0.0035013356246054173,0.0042275418527424335,33.36788686116537,0.0019232149546345074,0.3336596091588338,28.26820119222005,0.001773326036830743,0.28266429901123047,1.0754408836364746
11,0.4589075446128845,0.002439596224576235,0.004564679693430662,,,,,,,
12,0.421391099691391,0.001948252902366221,0.004194428212940693,40.50927988688151,0.0015110233798623085,0.40507765611012775,36.11678822835287,0.0012060718921323617,0.36115582784016925,1.1761780579884846
13,0.2886568605899811,0.001465499633923173,0.002871913369745016,,,,,,,
14,0.3669348955154419,0.0012230022111907601,0.003657118882983923,38.25310770670573,0.001055463682860136,0.38252051671346027,32.99779764811198,0.0009240475483238697,0.32996873060862225,1.190579096476237
15,0.2720092535018921,0.0010555153712630272,0.0027095372788608074,,,,,,,
16,0.2548084855079651,0.0009301731479354203,0.0025387832429260015,44.29497273763021,0.0009726560674607754,0.4429400364557902,31.584228515625,0.0008615000794331232,0.31583364804585773,0.9085582892100016
17,0.24242889881134033,0.0008841310627758503,0.0024154477287083864,,,,,,,
18,0.27427852153778076,0.0008188416250050068,0.0027345966082066298,41.44477081298828,0.0008147063199430704,0.41443951924641925,33.659210205078125,0.0007080704284211,0.33658500512441,1.3144480387369792
19,0.3094266951084137,0.0007621024269610643,0.003086645854637027,,,,,,,
20,0.2541409134864807,0.0007463276851922274,0.0025339459534734488,48.234029134114586,0.0007903493630389372,0.48233238855997723,31.462560017903645,0.0007007128248612086,0.3146185676256816,1.159621238708496
21,0.2620090842247009,0.0007147641736082733,0.00261294306255877,,,,,,,
22,0.2390207052230835,0.0006921633030287921,0.002383285667747259,46.652180989583336,0.0007602154122044643,0.46651419003804523,40.92035929361979,0.0006570791980872551,0.40919701258341473,1.4332281748453777
23,0.2714449167251587,0.0006848110351711512,0.002707601059228182,,,,,,,
24,0.21608436107635498,0.0006861496949568391,0.002153982175514102,48.52186075846354,0.0007195087770620981,0.4852113723754883,34.69722239176432,0.0006429954276730617,0.3469657897949219,1.4058688481648762
25,0.1901860386133194,0.0006630243733525276,0.0018952300306409597,,,,,,,
26,0.17116421461105347,0.0006479148287326097,0.001705162925645709,41.92076110839844,0.0007000003630916277,0.4192005793253581,31.455678304036457,0.0006286155742903551,0.314550518989563,1.3704082171122234
27,0.15982447564601898,0.0006450064247474074,0.0015917946584522724,,,,,,,
28,0.21088068187236786,0.0006413600640371442,0.002102393191307783,47.900970458984375,0.0006954489120592674,0.4790027141571045,29.16650390625,0.0006266954199721416,0.29165877898534137,1.2391162713368733
