epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,10.27243709564209,2.1754913330078125,0.08096945285797119,,,,,,,
2,4.893378257751465,0.23867511749267578,0.04654702916741371,157.1463826497396,6.864967346191406,1.5028139750162761,153.214111328125,6.770353317260742,1.464437484741211,8.077011108398438
3,1.1870983839035034,0.07193699479103088,0.011151614598929882,,,,,,,
4,0.4238849878311157,0.04149142652750015,0.0038239355199038982,27.46265157063802,0.01620328798890114,0.2744644681612651,35.15611775716146,0.01716598868370056,0.3513895273208618,0.766970713933309
5,0.242741197347641,0.02074608951807022,0.002219951245933771,,,,,,,
6,0.21403436362743378,0.006697594653815031,0.0020733678247779608,19.01324717203776,0.008279508600632349,0.19004966815312704,51.117716471354164,0.009866291036208471,0.5110785166422526,0.9381446838378906
7,0.13114868104457855,0.004215121269226074,0.001269335625693202,,,,,,,
8,0.14366823434829712,0.00274524069391191,0.0014092298224568367,16.715731302897137,0.0018598567694425583,0.16713871558507284,38.09870910644531,0.0018685107740263145,0.3809684117635091,1.0078147252400715
9,0.07792975753545761,0.0016602423274889588,0.0007626950973644853,,,,,,,
10,0.10316013544797897,0.0011575274402275681,0.0010200260439887643,18.15211359659831,0.0019146398020287354,0.18150200446446738,46.96159362792969,0.0018725146849950154,0.46959718068440753,1.1067835489908855
11,0.06871148198843002,0.001008884166367352,0.0006770259933546185,,,,,,,
12,0.06709852814674377,0.0009123216732405126,0.0006618620827794075,12.250625610351562,0.001740193460136652,0.12248885631561279,24.038304646809895,0.001612144832809766,0.24036691586176553,0.9151768684387207
13,0.057050593197345734,0.0008091793279163539,0.0005624141194857657,,,,,,,
14,0.07588347047567368,0.0007840185426175594,0.0007509945426136255,14.701830546061197,0.0013832151889801025,0.14700446526209512,28.719436645507812,0.0013147116017838318,0.2871812383333842,1.0448153813680012
15,0.04606182873249054,0.0007678737747482955,0.00045293953735381365,,,,,,,
16,0.06565545499324799,0.0007187167648226023,0.0006493673427030444,23.600379943847656,0.001001259156813224,0.2359937826792399,37.20933278401693,0.0008994472833971182,0.3720842997233073,1.2351013819376628
17,0.18471211194992065,0.0007790871313773096,0.0018393304198980331,,,,,,,
18,0.1203141063451767,0.000773316714912653,0.0011954079382121563,45.719207763671875,0.0008853261824697256,0.4571832021077474,47.78568013509115,0.0008620217752953371,0.47784821192423504,1.4137121836344402
19,0.17721255123615265,0.0007532361778430641,0.001764593063853681,,,,,,,
20,0.08599892258644104,0.0007513678283430636,0.0008524755830876529,24.582684834798176,0.0008838515107830366,0.2458179990450541,42.4164072672526,0.000828048059095939,0.42415579160054523,1.3050960699717205
21,0.06068059056997299,0.0006557516171596944,0.0006002484587952495,,,,,,,
22,0.05410186946392059,0.000639293051790446,0.0005346257821656764,19.132423400878906,0.0008104567726453146,0.1913161277770996,33.11061350504557,0.0007506666394571463,0.33109863599141437,1.2225003242492676
23,0.057175394147634506,0.0006290446035563946,0.0005654635024257004,,,,,,,
24,0.03840921074151993,0.0006199716590344906,0.0003778924001380801,21.511545817057293,0.0007533895162244638,0.21510791778564453,47.4849599202474,0.0007220873764405648,0.4748423894246419,1.1254422664642334
25,0.028927532956004143,0.0006068285438232124,0.00028320704586803913,,,,,,,
26,0.03728380799293518,0.0005990597419440746,0.00036684743827208877,23.69573465983073,0.0007218744916220506,0.23695013920466104,46.835896809895836,0.0006625386886298656,0.46835235754648846,1.4278866449991863
27,0.08359430730342865,0.0005985365714877844,0.0008299577166326344,,,,,,,
28,0.06839732080698013,0.0006079731392674148,0.0006778935203328729,27.45734405517578,0.0007610362954437733,0.274565855662028,45.2079823811849,0.0006993623295178016,0.4520727793375651,1.226298411687215
29,0.033289454877376556,0.0006046627531759441,0.0003268479194957763,,,,,,,
30,0.051308684051036835,0.0005996212712489069,0.0005070906481705606,48.400492350260414,0.0007210344386597475,0.4839977025985718,81.9722188313802,0.0006757842687269052,0.8197154998779297,1.1201493740081787
31,0.07167454063892365,0.000598042388446629,0.0007107650162652135,,,,,,,
32,0.04274499788880348,0.0005995515384711325,0.00042145443148911,29.338175455729168,0.0006941416456053654,0.29337481657663983,47.7475331624349,0.0006449799984693527,0.4774688482284546,1.5448884963989258
33,0.051505766808986664,0.0005951147759333253,0.0005091065540909767,,,,,,,
34,0.09254322201013565,0.0006052074604667723,0.0009193801088258624,37.10669453938802,0.0006913103473683199,0.371060053507487,57.83667500813802,0.0006616078317165375,0.578360120455424,1.5513676007588704
35,0.06427082419395447,0.0006053699762560427,0.0006366545567288995,,,,,,,
36,0.0897148922085762,0.0006058061262592673,0.0008910908363759518,88.61532592773438,0.0006774722908933958,0.8861463864644369,56.706441243489586,0.0006586019104967514,0.5670578479766846,1.0472023487091064
