epoch,train_loss,train_heatmap_loss,train_presence_loss,train_center_mae_px,train_heatmap_focal_reg,val_loss,val_heatmap_loss,val_presence_loss,val_center_mae_px,val_heatmap_focal_reg,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss,test_center_mae_px,test_heatmap_focal_reg,val_pred_x_mean_px,val_pred_x_var_px,val_pred_y_mean_px,val_pred_y_var_px,test_pred_x_mean_px,test_pred_x_var_px,test_pred_y_mean_px,test_pred_y_var_px
27,6.112914085388184,2.7434568405151367,1.9006574153900146,5.545247554779053,0.09707076102495193,,,,,,,,,,,,,,,,,,,
28,6.189316749572754,2.8572185039520264,1.8093509674072266,5.78096866607666,0.09413789212703705,,,,,,,,,,,,,,,,,,,
29,5.629433631896973,2.4788951873779297,1.8152718544006348,4.9904656410217285,0.09581922739744186,,,,,,,,,,,,,,,,,,,
30,5.772375583648682,2.6428122520446777,1.7145109176635742,5.338207244873047,0.09364635497331619,21.353437423706055,10.613992691040039,5.0672502517700195,21.379711151123047,0.365358833333969,26.573890686035156,14.300785064697266,4.730660915374756,4.730660915374756,28.789140701293945,0.39199477776065783,87.98675731488854,916.0311741535834,114.08229249601911,107.83085732407926,100.21193576388889,1121.342930454206,123.35776909722222,369.92376631937077
31,5.274966716766357,2.3136210441589355,1.7134974002838135,4.654996871948242,0.091037318110466,,,,,,,,,,,,,,,,,,,
32,5.01060676574707,2.19497013092041,1.6298550367355347,4.447779178619385,0.08829695731401443,,,,,,,,,,,,,,,,,,,
33,4.412768840789795,1.778791904449463,1.6555612087249756,3.5998690128326416,0.08901992440223694,,,,,,,,,,,,,,,,,,,
34,4.227723598480225,1.6999797821044922,1.5888813734054565,3.4427988529205322,0.08887269347906113,,,,,,,,,,,,,,,,,,,
35,3.935817241668701,1.5428738594055176,1.5350133180618286,3.1436691284179688,0.08649313449859619,,,,,,,,,,,,,,,,,,,
36,3.410337209701538,1.2406004667282104,1.465047001838684,2.5252561569213867,0.08438966423273087,,,,,,,,,,,,,,,,,,,
37,3.488492965698242,1.337386131286621,1.3994157314300537,2.7169971466064453,0.08299824595451355,,,,,,,,,,,,,,,,,,,
38,3.3795394897460938,1.2753291130065918,1.3831026554107666,2.5777196884155273,0.08344314247369766,,,,,,,,,,,,,,,,,,,
39,3.5476951599121094,1.4599673748016357,1.2755099534988403,2.9799301624298096,0.08223407715559006,,,,,,,,,,,,,,,,,,,
40,2.82554292678833,0.982441782951355,1.2690801620483398,2.0051207542419434,0.08280027657747269,14.572063446044922,8.645811080932617,1.4758293628692627,17.266767501831055,0.12751810894353507,19.80154800415039,12.027341842651367,1.639970064163208,1.639970064163208,24.14264678955078,0.12059833839148199,96.3603515625,374.3076467514038,106.11778463375796,24.167058308712512,105.48405671296297,318.8387793764123,109.82638888888889,60.73374807098844
